lsoa11cd,measure,value
E01010347,2008,391
E01010348,2008,389
E01010349,2008,436
E01010350,2008,279
E01010351,2008,564
E01010352,2008,590
E01010353,2008,465
E01010354,2008,491
E01010355,2008,504
E01010356,2008,487
E01010357,2008,411
E01010358,2008,414
E01010359,2008,354
E01010360,2008,435
E01010361,2008,302
E01010362,2008,327
E01010363,2008,197
E01010364,2008,188
E01010365,2008,236
E01010366,2008,305
E01010367,2008,307
E01010368,2008,223
E01010369,2008,309
E01010370,2008,258
E01010371,2008,193
E01010372,2008,284
E01010373,2008,329
E01010374,2008,232
E01010375,2008,157
E01010376,2008,215
E01010377,2008,371
E01010378,2008,258
E01010379,2008,416
E01010380,2008,626
E01010381,2008,320
E01010382,2008,445
E01010383,2008,363
E01010384,2008,396
E01010385,2008,483
E01010386,2008,615
E01010387,2008,479
E01010388,2008,385
E01010389,2008,441
E01010390,2008,440
E01010391,2008,477
E01010392,2008,479
E01010393,2008,434
E01010394,2008,300
E01010395,2008,200
E01010396,2008,382
E01010397,2008,326
E01010398,2008,291
E01010399,2008,224
E01010400,2008,469
E01010401,2008,323
E01010402,2008,305
E01010403,2008,206
E01010404,2008,304
E01010405,2008,273
E01010406,2008,317
E01010407,2008,379
E01010408,2008,181
E01010409,2008,252
E01010410,2008,384
E01010411,2008,290
E01010412,2008,336
E01010413,2008,434
E01010414,2008,414
E01010415,2008,197
E01010416,2008,369
E01010417,2008,396
E01010418,2008,263
E01010419,2008,331
E01010420,2008,301
E01010421,2008,301
E01010422,2008,462
E01010423,2008,349
E01010424,2008,363
E01010425,2008,309
E01010426,2008,360
E01010427,2008,421
E01010428,2008,198
E01010429,2008,229
E01010430,2008,279
E01010431,2008,292
E01010432,2008,337
E01010433,2008,295
E01010434,2008,324
E01010435,2008,233
E01010436,2008,390
E01010437,2008,203
E01010438,2008,464
E01010439,2008,389
E01010440,2008,408
E01010441,2008,298
E01010442,2008,259
E01010443,2008,259
E01010444,2008,356
E01010445,2008,185
E01010446,2008,415
E01010447,2008,457
E01010448,2008,382
E01010449,2008,330
E01010450,2008,400
E01010451,2008,214
E01010452,2008,294
E01010453,2008,311
E01010454,2008,263
E01010455,2008,309
E01010456,2008,127
E01010457,2008,379
E01010458,2008,444
E01010459,2008,332
E01010460,2008,371
E01010461,2008,364
E01010462,2008,344
E01010463,2008,202
E01010464,2008,464
E01010465,2008,238
E01010466,2008,169
E01010467,2008,368
E01010468,2008,334
E01010469,2008,281
E01010470,2008,259
E01010471,2008,267
E01010472,2008,239
E01010473,2008,271
E01010474,2008,324
E01010475,2008,313
E01010476,2008,223
E01010477,2008,256
E01010478,2008,138
E01010479,2008,300
E01010480,2008,155
E01010481,2008,272
E01010482,2008,231
E01010483,2008,185
E01010484,2008,197
E01010485,2008,140
E01010486,2008,202
E01010487,2008,341
E01010488,2008,424
E01010489,2008,437
E01010490,2008,412
E01010491,2008,379
E01010492,2008,269
E01010493,2008,330
E01010494,2008,398
E01010495,2008,467
E01010496,2008,283
E01010497,2008,209
E01010498,2008,202
E01010499,2008,282
E01010500,2008,196
E01010501,2008,342
E01010502,2008,273
E01010503,2008,238
E01010504,2008,503
E01010505,2008,358
E01010506,2008,210
E01010507,2008,564
E01010508,2008,218
E01010509,2008,471
E01010510,2008,270
E01010511,2008,225
E01010512,2008,304
E01010513,2008,579
E01010514,2008,285
E01010515,2008,379
E01010516,2008,326
E01010517,2008,332
E01010518,2008,457
E01010519,2008,378
E01010520,2008,476
E01010521,2008,176
E01010522,2008,151
E01010523,2008,218
E01010524,2008,271
E01010525,2008,145
E01010526,2008,143
E01010527,2008,248
E01010528,2008,153
E01010529,2008,168
E01010530,2008,184
E01010531,2008,465
E01010532,2008,345
E01010533,2008,332
E01010534,2008,210
E01010535,2008,365
E01010536,2008,512
E01010537,2008,536
E01010538,2008,337
E01010539,2008,266
E01010540,2008,527
E01010541,2008,207
E01010542,2008,278
E01010543,2008,170
E01010544,2008,481
E01010545,2008,331
E01010546,2008,507
E01010547,2008,569
E01010548,2008,605
E01010549,2008,398
E01010550,2008,506
E01010551,2008,531
E01010552,2008,521
E01010553,2008,502
E01010554,2008,488
E01010555,2008,441
E01010556,2008,325
E01010557,2008,489
E01010558,2008,590
E01010559,2008,466
E01010560,2008,502
E01010561,2008,430
E01010562,2008,449
E01010563,2008,336
E01010564,2008,228
E01010565,2008,462
E01010566,2008,444
E01010567,2008,360
E01032527,2008,272
E01032528,2008,377
E01032529,2008,309
E01032530,2008,458
E01032531,2008,487
E01032532,2008,325
E01032533,2008,272
E01032534,2008,439
E01032535,2008,253
E01032536,2008,315
E01032537,2008,466
E01032538,2008,385
E01032587,2008,228
E01032589,2008,317
E01032590,2008,333
E01032591,2008,300
E01032592,2008,448
E01032885,2008,18
E01032886,2008,211
E01032887,2008,430
E01032888,2008,538
E01032889,2008,339
E01033058,2008,611
E01033187,2008,358
E01033557,2008,29
E01033559,2008,14
E01033561,2008,116
E01033562,2008,364
E01033564,2008,32
E01033565,2008,62
E01033567,2008,6
E01033615,2008,22
E01033616,2008,97
E01033617,2008,22
E01033618,2008,56
E01033619,2008,61
E01033620,2008,48
E01033621,2008,326
E01033622,2008,53
E01033623,2008,29
E01033624,2008,97
E01033625,2008,31
E01033626,2008,88
E01033627,2008,157
E01033628,2008,355
E01033629,2008,574
E01033630,2008,63
E01033631,2008,396
E01033632,2008,498
E01033633,2008,432
E01033634,2008,79
E01033635,2008,334
E01033636,2008,363
E01033637,2008,347
E01033638,2008,197
E01033639,2008,137
E01033640,2008,121
E01033641,2008,319
E01033642,2008,341
E01033643,2008,310
E01033644,2008,267
E01033645,2008,329
E01033646,2008,219
E01033647,2008,124
E01033648,2008,254
E01033649,2008,155
E01033650,2008,281
E01008881,2009,341
E01008882,2009,254
E01008883,2009,246
E01008884,2009,182
E01008885,2009,241
E01008886,2009,341
E01008887,2009,230
E01008888,2009,281
E01008889,2009,326
E01008890,2009,268
E01008891,2009,313
E01008892,2009,182
E01008893,2009,254
E01008894,2009,411
E01008895,2009,212
E01008896,2009,239
E01008897,2009,280
E01008898,2009,225
E01008899,2009,203
E01008901,2009,230
E01008905,2009,126
E01008906,2009,155
E01008907,2009,185
E01008909,2009,126
E01008910,2009,153
E01008911,2009,106
E01008913,2009,189
E01008914,2009,160
E01008915,2009,164
E01008916,2009,111
E01008917,2009,256
E01008918,2009,354
E01008919,2009,330
E01008920,2009,312
E01008921,2009,304
E01008923,2009,302
E01008924,2009,338
E01008925,2009,283
E01008927,2009,290
E01008928,2009,353
E01008929,2009,327
E01008930,2009,178
E01008931,2009,265
E01008932,2009,301
E01008933,2009,270
E01008934,2009,361
E01008935,2009,308
E01008936,2009,390
E01008937,2009,325
E01008938,2009,247
E01008939,2009,304
E01008940,2009,338
E01008941,2009,302
E01008942,2009,251
E01008943,2009,263
E01008944,2009,328
E01008945,2009,296
E01008946,2009,354
E01008947,2009,291
E01008948,2009,391
E01008949,2009,289
E01008950,2009,480
E01008951,2009,276
E01008952,2009,173
E01008953,2009,261
E01008954,2009,416
E01008955,2009,234
E01008956,2009,346
E01008957,2009,194
E01008958,2009,503
E01008959,2009,537
E01008960,2009,208
E01008961,2009,365
E01008962,2009,293
E01008963,2009,237
E01008964,2009,356
E01008965,2009,297
E01008966,2009,272
E01008967,2009,437
E01008968,2009,400
E01008969,2009,324
E01008970,2009,288
E01008971,2009,336
E01008972,2009,302
E01008973,2009,367
E01008974,2009,358
E01008975,2009,380
E01008976,2009,389
E01008977,2009,263
E01008978,2009,303
E01008979,2009,390
E01008980,2009,342
E01008981,2009,376
E01008982,2009,191
E01008984,2009,275
E01008986,2009,213
E01008987,2009,203
E01008988,2009,170
E01008989,2009,309
E01008990,2009,237
E01008991,2009,452
E01008992,2009,259
E01008994,2009,318
E01008995,2009,257
E01008996,2009,282
E01008997,2009,270
E01008998,2009,243
E01008999,2009,242
E01009000,2009,325
E01009001,2009,335
E01009002,2009,238
E01009003,2009,491
E01009005,2009,360
E01009006,2009,255
E01009007,2009,226
E01009008,2009,380
E01009009,2009,325
E01009011,2009,424
E01009012,2009,273
E01009013,2009,272
E01009014,2009,245
E01009015,2009,368
E01009016,2009,398
E01009017,2009,229
E01009018,2009,397
E01009019,2009,223
E01009020,2009,264
E01009021,2009,231
E01009022,2009,253
E01009023,2009,278
E01009024,2009,257
E01009025,2009,222
E01009026,2009,197
E01009028,2009,236
E01009029,2009,238
E01009030,2009,300
E01009031,2009,383
E01009032,2009,375
E01009033,2009,244
E01009034,2009,342
E01009035,2009,319
E01009036,2009,355
E01009037,2009,454
E01009039,2009,379
E01009040,2009,365
E01009041,2009,293
E01009042,2009,244
E01009043,2009,299
E01009044,2009,216
E01009045,2009,325
E01009046,2009,384
E01009047,2009,225
E01009048,2009,193
E01009049,2009,249
E01009050,2009,207
E01009051,2009,158
E01009053,2009,140
E01009054,2009,203
E01009056,2009,205
E01009057,2009,231
E01009058,2009,152
E01009059,2009,159
E01009060,2009,153
E01009061,2009,202
E01009062,2009,136
E01009064,2009,265
E01009065,2009,301
E01009066,2009,399
E01009067,2009,335
E01009068,2009,227
E01009069,2009,274
E01009070,2009,379
E01009071,2009,452
E01009072,2009,289
E01009073,2009,168
E01009074,2009,197
E01009075,2009,367
E01009077,2009,424
E01009078,2009,222
E01009079,2009,225
E01009080,2009,111
E01009081,2009,224
E01009082,2009,258
E01009083,2009,246
E01009084,2009,282
E01009085,2009,290
E01009086,2009,311
E01009087,2009,382
E01009088,2009,490
E01009089,2009,299
E01009090,2009,341
E01009091,2009,358
E01009092,2009,208
E01009093,2009,210
E01009094,2009,233
E01009095,2009,310
E01009096,2009,399
E01009097,2009,407
E01009098,2009,435
E01009099,2009,269
E01009100,2009,374
E01009101,2009,389
E01009102,2009,280
E01009103,2009,333
E01009104,2009,297
E01009105,2009,388
E01009106,2009,366
E01009107,2009,278
E01009108,2009,425
E01009109,2009,120
E01009110,2009,229
E01009111,2009,277
E01009112,2009,379
E01009113,2009,304
E01009114,2009,359
E01009115,2009,379
E01009116,2009,422
E01009117,2009,263
E01009118,2009,375
E01009119,2009,390
E01009120,2009,347
E01009121,2009,420
E01009122,2009,324
E01009123,2009,273
E01009124,2009,141
E01009125,2009,333
E01009126,2009,292
E01009127,2009,207
E01009128,2009,207
E01009129,2009,185
E01009130,2009,275
E01009131,2009,180
E01009132,2009,226
E01009133,2009,289
E01009134,2009,364
E01009135,2009,355
E01009136,2009,501
E01009137,2009,259
E01009138,2009,200
E01009139,2009,198
E01009140,2009,303
E01009141,2009,221
E01009143,2009,175
E01009145,2009,210
E01009146,2009,156
E01009147,2009,249
E01009151,2009,175
E01009152,2009,206
E01009153,2009,242
E01009155,2009,272
E01009157,2009,282
E01009158,2009,279
E01009159,2009,291
E01009160,2009,208
E01009161,2009,351
E01009162,2009,341
E01009163,2009,307
E01009164,2009,292
E01009165,2009,208
E01009166,2009,225
E01009167,2009,258
E01009168,2009,334
E01009169,2009,314
E01009170,2009,335
E01009171,2009,311
E01009172,2009,255
E01009173,2009,229
E01009174,2009,185
E01009175,2009,183
E01009176,2009,391
E01009177,2009,193
E01009178,2009,224
E01009179,2009,331
E01009182,2009,221
E01009183,2009,279
E01009184,2009,275
E01009185,2009,385
E01009186,2009,317
E01009187,2009,331
E01009188,2009,263
E01009189,2009,252
E01009192,2009,257
E01009194,2009,237
E01009195,2009,234
E01009197,2009,150
E01009198,2009,92
E01009199,2009,116
E01009200,2009,125
E01009201,2009,351
E01009202,2009,194
E01009203,2009,230
E01009204,2009,168
E01009205,2009,364
E01009206,2009,391
E01009207,2009,398
E01009208,2009,333
E01009209,2009,444
E01009210,2009,321
E01009211,2009,280
E01009212,2009,343
E01009213,2009,441
E01009214,2009,325
E01009215,2009,300
E01009216,2009,459
E01009217,2009,396
E01009218,2009,449
E01009219,2009,294
E01009220,2009,271
E01009221,2009,342
E01009222,2009,198
E01009223,2009,363
E01009224,2009,441
E01009225,2009,544
E01009226,2009,336
E01009227,2009,360
E01009228,2009,349
E01009229,2009,326
E01009230,2009,358
E01009231,2009,482
E01009232,2009,375
E01009233,2009,266
E01009234,2009,198
E01009235,2009,346
E01009236,2009,334
E01009237,2009,306
E01009238,2009,417
E01009239,2009,159
E01009240,2009,302
E01009241,2009,300
E01009242,2009,291
E01009243,2009,383
E01009244,2009,282
E01009245,2009,335
E01009246,2009,374
E01009247,2009,276
E01009248,2009,267
E01009249,2009,332
E01009250,2009,429
E01009251,2009,343
E01009252,2009,319
E01009253,2009,355
E01009254,2009,323
E01009255,2009,309
E01009256,2009,319
E01009257,2009,288
E01009258,2009,323
E01009259,2009,308
E01009260,2009,496
E01009261,2009,405
E01009262,2009,236
E01009263,2009,245
E01009264,2009,148
E01009265,2009,268
E01009266,2009,201
E01009267,2009,397
E01009268,2009,220
E01009269,2009,200
E01009270,2009,195
E01009271,2009,198
E01009272,2009,158
E01009273,2009,242
E01009274,2009,242
E01009275,2009,174
E01009276,2009,286
E01009278,2009,245
E01009279,2009,236
E01009280,2009,257
E01009281,2009,480
E01009282,2009,229
E01009283,2009,208
E01009284,2009,185
E01009286,2009,105
E01009288,2009,457
E01009289,2009,74
E01009290,2009,67
E01009291,2009,242
E01009292,2009,310
E01009293,2009,246
E01009294,2009,376
E01009295,2009,372
E01009296,2009,151
E01009297,2009,440
E01009298,2009,177
E01009299,2009,284
E01009300,2009,233
E01009301,2009,354
E01009302,2009,429
E01009303,2009,343
E01009304,2009,406
E01009305,2009,272
E01009306,2009,418
E01009307,2009,400
E01009308,2009,348
E01009309,2009,374
E01009310,2009,393
E01009311,2009,197
E01009312,2009,385
E01009313,2009,358
E01009314,2009,419
E01009315,2009,557
E01009316,2009,366
E01009317,2009,388
E01009318,2009,361
E01009319,2009,347
E01009320,2009,401
E01009321,2009,393
E01009322,2009,257
E01009323,2009,285
E01009324,2009,452
E01009325,2009,178
E01009326,2009,210
E01009327,2009,177
E01009328,2009,250
E01009329,2009,218
E01009331,2009,219
E01009332,2009,183
E01009333,2009,123
E01009334,2009,257
E01009335,2009,200
E01009337,2009,159
E01009338,2009,142
E01009339,2009,185
E01009340,2009,244
E01009341,2009,211
E01009342,2009,259
E01009343,2009,160
E01009344,2009,136
E01009345,2009,206
E01009346,2009,115
E01009347,2009,231
E01009348,2009,252
E01009349,2009,152
E01009350,2009,160
E01009351,2009,183
E01009352,2009,189
E01009353,2009,202
E01009354,2009,237
E01009355,2009,178
E01009358,2009,165
E01009359,2009,198
E01009360,2009,204
E01009361,2009,237
E01009362,2009,135
E01009363,2009,224
E01009364,2009,118
E01009365,2009,166
E01009366,2009,227
E01009367,2009,205
E01009368,2009,160
E01009371,2009,134
E01009372,2009,134
E01009373,2009,153
E01009374,2009,185
E01009375,2009,177
E01009376,2009,173
E01009377,2009,157
E01009378,2009,245
E01009379,2009,325
E01009380,2009,146
E01009382,2009,209
E01009383,2009,159
E01009384,2009,182
E01009385,2009,229
E01009389,2009,284
E01009390,2009,191
E01009391,2009,130
E01009392,2009,196
E01009393,2009,149
E01009394,2009,261
E01009395,2009,248
E01009396,2009,225
E01009397,2009,139
E01009399,2009,145
E01009400,2009,236
E01009401,2009,178
E01009403,2009,256
E01009404,2009,244
E01009405,2009,296
E01009406,2009,386
E01009407,2009,296
E01009408,2009,259
E01009409,2009,292
E01009410,2009,407
E01009411,2009,239
E01009412,2009,280
E01009413,2009,233
E01009414,2009,161
E01009415,2009,499
E01009416,2009,385
E01009417,2009,413
E01009418,2009,425
E01009419,2009,414
E01009420,2009,375
E01009421,2009,551
E01009422,2009,604
E01009423,2009,496
E01009424,2009,407
E01009425,2009,635
E01009426,2009,504
E01009427,2009,431
E01009428,2009,568
E01009429,2009,459
E01009430,2009,550
E01009431,2009,460
E01009432,2009,348
E01009433,2009,536
E01009434,2009,230
E01009435,2009,248
E01009436,2009,376
E01009437,2009,505
E01009438,2009,288
E01009439,2009,470
E01009440,2009,465
E01009441,2009,358
E01009442,2009,466
E01009443,2009,256
E01009444,2009,505
E01009445,2009,259
E01009446,2009,451
E01009447,2009,367
E01009448,2009,367
E01009449,2009,482
E01009450,2009,429
E01009451,2009,266
E01009452,2009,419
E01009453,2009,239
E01009454,2009,287
E01009455,2009,331
E01009456,2009,362
E01009457,2009,517
E01009458,2009,295
E01009459,2009,428
E01009460,2009,322
E01009461,2009,368
E01009462,2009,411
E01009463,2009,504
E01009464,2009,376
E01009465,2009,294
E01009466,2009,400
E01009467,2009,454
E01009468,2009,491
E01009469,2009,420
E01009470,2009,408
E01009471,2009,470
E01009472,2009,400
E01009473,2009,339
E01009474,2009,346
E01009475,2009,188
E01009476,2009,232
E01009477,2009,215
E01009478,2009,201
E01009479,2009,245
E01009480,2009,234
E01009481,2009,312
E01009482,2009,153
E01009483,2009,142
E01009484,2009,159
E01009485,2009,186
E01009486,2009,194
E01009487,2009,238
E01009488,2009,263
E01009489,2009,156
E01009490,2009,213
E01009491,2009,172
E01009492,2009,180
E01009493,2009,151
E01009494,2009,255
E01009495,2009,251
E01009496,2009,416
E01009497,2009,344
E01009498,2009,251
E01009499,2009,254
E01009500,2009,272
E01009501,2009,253
E01009502,2009,290
E01009503,2009,253
E01009504,2009,512
E01009505,2009,337
E01009506,2009,505
E01009507,2009,355
E01009508,2009,324
E01009509,2009,248
E01009510,2009,459
E01009511,2009,229
E01009512,2009,284
E01009513,2009,225
E01009514,2009,248
E01009515,2009,454
E01009516,2009,298
E01009517,2009,321
E01009518,2009,393
E01009519,2009,350
E01009520,2009,413
E01009521,2009,309
E01009522,2009,449
E01009523,2009,563
E01009524,2009,445
E01009525,2009,378
E01009526,2009,406
E01009527,2009,241
E01009528,2009,503
E01009529,2009,308
E01009530,2009,286
E01009531,2009,530
E01009532,2009,370
E01009535,2009,478
E01009536,2009,478
E01009537,2009,351
E01009538,2009,311
E01009539,2009,246
E01009540,2009,192
E01009541,2009,421
E01009542,2009,332
E01009543,2009,160
E01009544,2009,436
E01009548,2009,366
E01009549,2009,447
E01009550,2009,347
E01009552,2009,432
E01009553,2009,181
E01009554,2009,251
E01009555,2009,404
E01009556,2009,257
E01009557,2009,432
E01009558,2009,213
E01009559,2009,508
E01009560,2009,419
E01009561,2009,489
E01009562,2009,530
E01009563,2009,446
E01009564,2009,153
E01009565,2009,213
E01009566,2009,112
E01009567,2009,205
E01009568,2009,214
E01009569,2009,153
E01009570,2009,223
E01009571,2009,218
E01009572,2009,148
E01009573,2009,152
E01009574,2009,202
E01009575,2009,161
E01009576,2009,293
E01009577,2009,190
E01009578,2009,282
E01009579,2009,281
E01009580,2009,371
E01009581,2009,342
E01009582,2009,362
E01009583,2009,373
E01009584,2009,373
E01009585,2009,105
E01009586,2009,383
E01009587,2009,213
E01009588,2009,384
E01009589,2009,242
E01009590,2009,411
E01009591,2009,253
E01009592,2009,226
E01009593,2009,375
E01009594,2009,311
E01009596,2009,205
E01009597,2009,321
E01009598,2009,490
E01009599,2009,390
E01009604,2009,273
E01009605,2009,277
E01009606,2009,297
E01009607,2009,267
E01009608,2009,310
E01009609,2009,268
E01009610,2009,281
E01009611,2009,192
E01009612,2009,211
E01009613,2009,253
E01009614,2009,280
E01009615,2009,295
E01009616,2009,263
E01009617,2009,265
E01009618,2009,274
E01009619,2009,243
E01009620,2009,348
E01009621,2009,240
E01009622,2009,303
E01009623,2009,299
E01009624,2009,232
E01009625,2009,371
E01009626,2009,274
E01009627,2009,278
