lsoa11cd,n_tot,cluster,cluster_prop
E01009045,263,4,0.08745247148288973
E01009045,263,5,0.06463878326996197
E01009045,263,6,0.1482889733840304
E01009046,282,1,0.4397163120567376
E01009046,282,2,0.16666666666666666
E01009046,282,3,0.12411347517730496
E01009046,282,4,0.08865248226950355
E01009046,282,5,0.07801418439716312
E01009046,282,6,0.10283687943262411
E01009047,114,1,0.5263157894736842
E01009047,114,4,0.10526315789473684
E01009047,114,5,0.13157894736842105
E01009047,114,6,0.23684210526315788
E01009048,92,1,0.6195652173913043
E01009048,92,2,0.14130434782608695
E01009048,92,6,0.2391304347826087
E01009049,182,1,0.43956043956043955
E01009049,182,2,0.11538461538461539
E01009049,182,4,0.11538461538461539
E01009049,182,5,0.09340659340659341
E01009049,182,6,0.23626373626373626
E01009050,150,1,0.36666666666666664
E01009050,150,2,0.08
E01009050,150,3,0.11333333333333333
E01009050,150,5,0.08666666666666667
E01009050,150,6,0.35333333333333333
E01009051,113,1,0.45132743362831856
E01009051,113,2,0.1592920353982301
E01009051,113,3,0.09734513274336283
E01009051,113,5,0.17699115044247787
E01009051,113,6,0.11504424778761062
E01009053,82,1,0.4146341463414634
E01009053,82,4,0.18292682926829268
E01009053,82,5,0.15853658536585366
E01009053,82,6,0.24390243902439024
E01009054,144,1,0.5069444444444444
E01009054,144,3,0.1111111111111111
E01009054,144,4,0.10416666666666667
E01009054,144,5,0.0763888888888889
E01009054,144,6,0.2013888888888889
E01009056,153,1,0.39869281045751637
E01009056,153,2,0.11764705882352941
E01009056,153,4,0.09803921568627451
E01009056,153,5,0.1503267973856209
E01009056,153,6,0.23529411764705882
E01009057,163,1,0.39263803680981596
E01009057,163,2,0.07975460122699386
E01009057,163,3,0.07975460122699386
E01009057,163,4,0.10429447852760736
E01009057,163,5,0.1165644171779141
E01009057,163,6,0.22699386503067484
E01009058,60,1,0.8166666666666667
E01009058,60,2,0.18333333333333332
E01009059,116,1,0.39655172413793105
E01009059,116,3,0.14655172413793102
E01009059,116,4,0.10344827586206896
E01009059,116,5,0.12931034482758622
E01009059,116,6,0.22413793103448276
E01009060,90,1,0.4777777777777778
E01009060,90,2,0.13333333333333333
E01009060,90,5,0.12222222222222222
E01009060,90,6,0.26666666666666666
E01009061,107,1,0.6355140186915887
E01009061,107,2,0.1308411214953271
E01009061,107,6,0.2336448598130841
E01009062,70,1,0.5285714285714286
E01009062,70,2,0.18571428571428572
E01009062,70,6,0.2857142857142857
E01009064,188,1,0.43617021276595747
E01009064,188,2,0.10106382978723404
E01009064,188,3,0.12234042553191489
E01009064,188,4,0.10638297872340426
E01009064,188,6,0.23404255319148937
E01009065,230,1,0.3869565217391304
E01009065,230,2,0.32608695652173914
E01009065,230,3,0.06521739130434782
E01009065,230,4,0.07391304347826087
E01009065,230,5,0.04782608695652174
E01009065,230,6,0.1
E01009066,292,1,0.4931506849315068
E01009066,292,2,0.1780821917808219
E01009066,292,3,0.07534246575342465
E01009066,292,4,0.06506849315068493
E01009066,292,5,0.03767123287671233
E01009066,292,6,0.1506849315068493
E01009067,247,1,0.4534412955465587
E01009067,247,2,0.21862348178137653
E01009067,247,3,0.044534412955465584
E01009067,247,4,0.05668016194331984
E01009067,247,5,0.0931174089068826
E01009067,247,6,0.13360323886639677
E01009068,165,1,0.4
E01009068,165,2,0.2727272727272727
E01009068,165,3,0.12121212121212122
E01009068,165,4,0.09696969696969697
E01009068,165,6,0.10909090909090909
E01009069,216,1,0.3888888888888889
E01009069,216,2,0.25925925925925924
E01009069,216,3,0.12037037037037036
E01009069,216,4,0.06018518518518518
E01009069,216,5,0.05555555555555555
E01009069,216,6,0.11574074074074074
E01009070,268,1,0.4216417910447761
E01009070,268,2,0.24253731343283583
E01009070,268,3,0.09701492537313433
E01009070,268,4,0.0708955223880597
E01009070,268,5,0.055970149253731345
E01009070,268,6,0.11194029850746269
E01009071,316,1,0.41139240506329117
E01009071,316,2,0.1962025316455696
E01009071,316,3,0.08227848101265822
E01009071,316,4,0.08860759493670886
E01009071,316,5,0.06962025316455696
E01009071,316,6,0.1518987341772152
E01009072,189,1,0.4497354497354497
E01009072,189,2,0.10052910052910052
E01009072,189,3,0.08465608465608465
E01009072,189,4,0.06878306878306878
E01009072,189,5,0.08994708994708994
E01009072,189,6,0.20634920634920634
E01009073,93,1,0.44086021505376344
E01009073,93,2,0.11827956989247312
E01009073,93,4,0.16129032258064516
E01009073,93,6,0.27956989247311825
E01009074,138,1,0.4855072463768116
E01009074,138,2,0.10144927536231885
E01009074,138,4,0.08695652173913043
E01009074,138,5,0.09420289855072464
E01009074,138,6,0.2318840579710145
E01009075,278,1,0.4136690647482014
E01009075,278,2,0.12589928057553956
E01009075,278,3,0.09712230215827339
E01009075,278,4,0.10071942446043165
E01009075,278,5,0.07553956834532374
E01009075,278,6,0.18705035971223022
E01009077,304,1,0.4605263157894737
E01009077,304,2,0.17434210526315788
E01009077,304,3,0.1118421052631579
E01009077,304,4,0.0625
E01009077,304,5,0.05263157894736842
E01009077,304,6,0.13815789473684212
E01009078,153,1,0.42483660130718953
E01009078,153,2,0.16339869281045752
E01009078,153,3,0.10457516339869281
E01009078,153,5,0.08496732026143791
E01009078,153,6,0.2222222222222222
E01009079,154,1,0.5454545454545454
E01009079,154,2,0.07792207792207792
E01009079,154,3,0.11038961038961038
E01009079,154,5,0.09740259740259741
E01009079,154,6,0.16883116883116883
E01009080,49,1,0.6326530612244898
E01009080,49,6,0.3673469387755102
E01009081,126,1,0.47619047619047616
E01009081,126,2,0.12698412698412698
E01009081,126,3,0.1111111111111111
E01009081,126,4,0.12698412698412698
E01009081,126,6,0.15873015873015872
E01009082,189,1,0.671957671957672
E01009082,189,2,0.08465608465608465
E01009082,189,3,0.09523809523809523
E01009082,189,4,0.06878306878306878
E01009082,189,6,0.07936507936507936
E01009083,164,1,0.524390243902439
E01009083,164,2,0.1524390243902439
E01009083,164,3,0.07317073170731707
E01009083,164,4,0.0975609756097561
E01009083,164,6,0.1524390243902439
E01009084,178,1,0.5561797752808989
E01009084,178,2,0.16853932584269662
E01009084,178,3,0.0898876404494382
E01009084,178,4,0.09550561797752809
E01009084,178,6,0.0898876404494382
E01009085,170,1,0.7
E01009085,170,2,0.19411764705882353
E01009085,170,6,0.10588235294117647
E01009086,195,1,0.5641025641025641
E01009086,195,2,0.06666666666666667
E01009086,195,3,0.06153846153846154
E01009086,195,4,0.09743589743589744
E01009086,195,5,0.05641025641025641
E01009086,195,6,0.15384615384615385
E01009087,256,1,0.53125
E01009087,256,2,0.1328125
E01009087,256,3,0.08203125
E01009087,256,4,0.078125
E01009087,256,5,0.07421875
E01009087,256,6,0.1015625
E01009088,373,1,0.5281501340482574
E01009088,373,2,0.1260053619302949
E01009088,373,3,0.06702412868632708
E01009088,373,4,0.06166219839142091
E01009088,373,5,0.05361930294906166
E01009088,373,6,0.16353887399463807
E01009089,191,1,0.5654450261780105
E01009089,191,2,0.15706806282722513
E01009089,191,4,0.06806282722513089
E01009089,191,5,0.08900523560209424
E01009089,191,6,0.12041884816753927
E01009090,190,1,0.5842105263157895
E01009090,190,2,0.16842105263157894
E01009090,190,3,0.08947368421052632
E01009090,190,6,0.15789473684210525
E01009091,233,1,0.5021459227467812
E01009091,233,2,0.12017167381974249
E01009091,233,3,0.08583690987124463
E01009091,233,4,0.07296137339055794
E01009091,233,5,0.04721030042918455
E01009091,233,6,0.17167381974248927
E01009092,118,1,0.3728813559322034
E01009092,118,2,0.1016949152542373
E01009092,118,3,0.11864406779661017
E01009092,118,4,0.1016949152542373
E01009092,118,5,0.11016949152542373
E01009092,118,6,0.19491525423728814
E01009093,135,1,0.5851851851851851
E01009093,135,2,0.0962962962962963
E01009093,135,4,0.1259259259259259
E01009093,135,5,0.08888888888888889
E01009093,135,6,0.1037037037037037
E01009094,138,1,0.5507246376811594
E01009094,138,2,0.13768115942028986
E01009094,138,4,0.08695652173913043
E01009094,138,5,0.07971014492753623
E01009094,138,6,0.14492753623188406
E01009095,191,1,0.5287958115183246
E01009095,191,2,0.193717277486911
E01009095,191,3,0.11518324607329843
E01009095,191,6,0.16230366492146597
E01009096,301,1,0.521594684385382
E01009096,301,2,0.08637873754152824
E01009096,301,3,0.09966777408637874
E01009096,301,4,0.09302325581395349
E01009096,301,5,0.06312292358803986
E01009096,301,6,0.1362126245847176
E01009097,244,1,0.4016393442622951
E01009097,244,2,0.09836065573770492
E01009097,244,3,0.11475409836065574
E01009097,244,4,0.0860655737704918
E01009097,244,5,0.09836065573770492
E01009097,244,6,0.20081967213114754
E01009098,281,1,0.44483985765124556
E01009098,281,2,0.11743772241992882
E01009098,281,3,0.099644128113879
E01009098,281,4,0.09252669039145907
E01009098,281,5,0.07829181494661921
E01009098,281,6,0.16725978647686832
E01009099,145,1,0.593103448275862
E01009099,145,2,0.1310344827586207
E01009099,145,4,0.1103448275862069
E01009099,145,6,0.16551724137931034
E01009100,267,1,0.5580524344569289
E01009100,267,2,0.12734082397003746
E01009100,267,3,0.09363295880149813
E01009100,267,4,0.07865168539325842
E01009100,267,5,0.056179775280898875
E01009100,267,6,0.08614232209737828
E01009101,263,1,0.4752851711026616
E01009101,263,2,0.12547528517110265
E01009101,263,3,0.11406844106463879
E01009101,263,4,0.07604562737642585
E01009101,263,5,0.11406844106463879
E01009101,263,6,0.09505703422053231
E01009102,180,1,0.49444444444444446
E01009102,180,2,0.09444444444444444
E01009102,180,3,0.11666666666666667
E01009102,180,4,0.07777777777777778
E01009102,180,5,0.07777777777777778
E01009102,180,6,0.1388888888888889
E01009103,261,1,0.44061302681992337
E01009103,261,2,0.1532567049808429
E01009103,261,3,0.08812260536398467
E01009103,261,4,0.10344827586206896
E01009103,261,5,0.07279693486590039
E01009103,261,6,0.1417624521072797
E01009104,120,1,0.5333333333333333
E01009104,120,2,0.125
E01009104,120,4,0.11666666666666667
E01009104,120,5,0.09166666666666666
E01009104,120,6,0.13333333333333333
E01009105,271,1,0.5904059040590406
E01009105,271,2,0.13284132841328414
E01009105,271,3,0.07011070110701106
E01009105,271,4,0.09225092250922509
E01009105,271,6,0.11439114391143912
E01009106,268,1,0.5074626865671642
E01009106,268,2,0.10074626865671642
E01009106,268,3,0.08955223880597014
E01009106,268,4,0.06716417910447761
E01009106,268,5,0.06343283582089553
E01009106,268,6,0.17164179104477612
E01009107,185,1,0.5081081081081081
E01009107,185,2,0.10810810810810811
E01009107,185,3,0.0918918918918919
E01009107,185,5,0.05945945945945946
E01009107,185,6,0.23243243243243245
E01009108,302,1,0.6490066225165563
E01009108,302,2,0.17218543046357615
E01009108,302,3,0.06291390728476821
E01009108,302,4,0.03642384105960265
E01009108,302,6,0.07947019867549669
E01009109,52,1,0.40384615384615385
E01009109,52,3,0.21153846153846154
E01009109,52,6,0.38461538461538464
E01009110,186,1,0.5268817204301075
E01009110,186,2,0.08602150537634409
E01009110,186,3,0.0967741935483871
E01009110,186,4,0.07526881720430108
E01009110,186,5,0.06989247311827956
E01009110,186,6,0.14516129032258066
E01009111,198,1,0.5858585858585859
E01009111,198,2,0.15151515151515152
E01009111,198,3,0.1111111111111111
E01009111,198,4,0.07575757575757576
E01009111,198,6,0.07575757575757576
E01009112,246,1,0.5365853658536586
E01009112,246,2,0.13821138211382114
E01009112,246,3,0.06910569105691057
E01009112,246,4,0.08130081300813008
E01009112,246,5,0.08130081300813008
E01009112,246,6,0.09349593495934959
E01009113,215,1,0.4558139534883721
E01009113,215,2,0.09767441860465116
E01009113,215,3,0.10232558139534884
E01009113,215,4,0.09767441860465116
E01009113,215,5,0.11627906976744186
E01009113,215,6,0.13023255813953488
E01009114,267,1,0.49812734082397003
E01009114,267,2,0.09363295880149813
E01009114,267,3,0.10861423220973783
E01009114,267,4,0.09363295880149813
E01009114,267,5,0.052434456928838954
E01009114,267,6,0.15355805243445692
E01009115,253,1,0.5533596837944664
E01009115,253,2,0.1422924901185771
E01009115,253,3,0.09881422924901186
E01009115,253,4,0.07905138339920949
E01009115,253,6,0.12648221343873517
E01009116,335,1,0.7104477611940299
E01009116,335,2,0.15223880597014924
E01009116,335,3,0.050746268656716415
E01009116,335,4,0.04776119402985075
E01009116,335,6,0.03880597014925373
E01009117,178,1,0.39325842696629215
E01009117,178,2,0.1404494382022472
E01009117,178,3,0.06741573033707865
E01009117,178,4,0.12359550561797752
E01009117,178,5,0.08426966292134831
E01009117,178,6,0.19101123595505617
E01009118,280,1,0.4714285714285714
E01009118,280,2,0.125
E01009118,280,3,0.11785714285714285
E01009118,280,4,0.07142857142857142
E01009118,280,5,0.04642857142857143
E01009118,280,6,0.16785714285714284
E01009119,290,1,0.5724137931034483
E01009119,290,2,0.1206896551724138
E01009119,290,3,0.06896551724137931
E01009119,290,4,0.07241379310344828
E01009119,290,5,0.05172413793103448
E01009119,290,6,0.11379310344827587
E01009120,231,1,0.4805194805194805
E01009120,231,2,0.21645021645021645
E01009120,231,3,0.09090909090909091
E01009120,231,4,0.05194805194805195
E01009120,231,6,0.16017316017316016
E01009121,291,1,0.4879725085910653
E01009121,291,2,0.10996563573883161
E01009121,291,3,0.0859106529209622
E01009121,291,4,0.10309278350515463
E01009121,291,5,0.054982817869415807
E01009121,291,6,0.15807560137457044
E01009122,203,1,0.4729064039408867
E01009122,203,2,0.09359605911330049
E01009122,203,3,0.09359605911330049
E01009122,203,4,0.07389162561576355
E01009122,203,5,0.09359605911330049
E01009122,203,6,0.1724137931034483
E01009123,196,1,0.4846938775510204
E01009123,196,2,0.10714285714285714
E01009123,196,3,0.0663265306122449
E01009123,196,4,0.10714285714285714
E01009123,196,5,0.09183673469387756
E01009123,196,6,0.14285714285714285
E01009124,61,1,0.6229508196721312
E01009124,61,4,0.18032786885245902
E01009124,61,6,0.19672131147540983
E01009125,228,1,0.43859649122807015
E01009125,228,2,0.11842105263157894
E01009125,228,3,0.07894736842105263
E01009125,228,4,0.08771929824561403
E01009125,228,5,0.07894736842105263
E01009125,228,6,0.19736842105263158
E01009126,181,1,0.6574585635359116
E01009126,181,2,0.143646408839779
E01009126,181,4,0.06629834254143646
E01009126,181,6,0.13259668508287292
E01009127,124,1,0.46774193548387094
E01009127,124,2,0.10483870967741936
E01009127,124,3,0.10483870967741936
E01009127,124,4,0.08870967741935484
E01009127,124,6,0.23387096774193547
E01009128,136,1,0.47058823529411764
E01009128,136,2,0.14705882352941177
E01009128,136,3,0.10294117647058823
E01009128,136,4,0.10294117647058823
E01009128,136,6,0.17647058823529413
E01009129,113,1,0.4690265486725664
E01009129,113,2,0.10619469026548672
E01009129,113,3,0.10619469026548672
E01009129,113,4,0.09734513274336283
E01009129,113,6,0.22123893805309736
E01009130,158,1,0.5
E01009130,158,2,0.12025316455696203
E01009130,158,3,0.08227848101265822
E01009130,158,5,0.08860759493670886
E01009130,158,6,0.2088607594936709
E01009131,107,1,0.6448598130841121
E01009131,107,3,0.102803738317757
E01009131,107,4,0.12149532710280374
E01009131,107,6,0.1308411214953271
E01009132,148,1,0.47297297297297297
E01009132,148,2,0.12162162162162163
E01009132,148,3,0.10135135135135136
E01009132,148,4,0.07432432432432433
E01009132,148,5,0.08108108108108109
E01009132,148,6,0.14864864864864866
E01009133,183,1,0.3825136612021858
E01009133,183,2,0.09836065573770492
E01009133,183,3,0.1092896174863388
E01009133,183,4,0.09289617486338798
E01009133,183,5,0.08743169398907104
E01009133,183,6,0.22950819672131148
E01009134,209,1,0.46411483253588515
E01009134,209,2,0.1291866028708134
E01009134,209,3,0.09569377990430622
E01009134,209,4,0.12440191387559808
E01009134,209,6,0.18660287081339713
E01009135,301,1,0.6245847176079734
E01009135,301,2,0.1362126245847176
E01009135,301,3,0.04318936877076412
E01009135,301,4,0.059800664451827246
E01009135,301,5,0.04983388704318937
E01009135,301,6,0.08637873754152824
E01009136,326,1,0.450920245398773
E01009136,326,2,0.09202453987730061
E01009136,326,3,0.0736196319018405
E01009136,326,4,0.147239263803681
E01009136,326,5,0.06441717791411043
E01009136,326,6,0.17177914110429449
E01009137,172,1,0.5
E01009137,172,2,0.13953488372093023
E01009137,172,3,0.0872093023255814
E01009137,172,4,0.09883720930232558
E01009137,172,6,0.1744186046511628
E01009138,151,1,0.37748344370860926
E01009138,151,2,0.11920529801324503
E01009138,151,3,0.07947019867549669
E01009138,151,5,0.11258278145695365
E01009138,151,6,0.31125827814569534
E01009139,146,1,0.5068493150684932
E01009139,146,2,0.23972602739726026
E01009139,146,4,0.0958904109589041
E01009139,146,6,0.15753424657534246
E01009140,248,1,0.3951612903225806
E01009140,248,2,0.17338709677419356
E01009140,248,3,0.10080645161290322
E01009140,248,4,0.07258064516129033
E01009140,248,5,0.07258064516129033
E01009140,248,6,0.18548387096774194
E01009141,152,1,0.27631578947368424
E01009141,152,2,0.13157894736842105
E01009141,152,3,0.08552631578947369
E01009141,152,4,0.08552631578947369
E01009141,152,5,0.125
E01009141,152,6,0.29605263157894735
E01009143,69,1,0.6956521739130435
E01009143,69,6,0.30434782608695654
E01009145,148,1,0.4189189189189189
E01009145,148,2,0.18243243243243243
E01009145,148,3,0.08108108108108109
E01009145,148,4,0.07432432432432433
E01009145,148,6,0.24324324324324326
E01009146,105,1,0.3619047619047619
E01009146,105,2,0.13333333333333333
E01009146,105,3,0.1523809523809524
E01009146,105,5,0.11428571428571428
E01009146,105,6,0.23809523809523808
E01009147,122,1,0.45081967213114754
E01009147,122,2,0.10655737704918032
E01009147,122,3,0.13934426229508196
E01009147,122,5,0.10655737704918032
E01009147,122,6,0.19672131147540983
E01009151,149,1,0.3959731543624161
E01009151,149,2,0.14093959731543623
E01009151,149,3,0.087248322147651
E01009151,149,4,0.0738255033557047
E01009151,149,5,0.087248322147651
E01009151,149,6,0.21476510067114093
E01009152,137,1,0.4306569343065693
E01009152,137,4,0.16058394160583941
